currency,in_stock,price,rating,title,external_id,url
GBP,True,52.60,2,"Chronicles, Vol. 1",chronicles-vol-1_462,https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html
GBP,True,26.09,1,Cinder (The Lunar Chronicles #1),cinder-the-lunar-chronicles-1_139,https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html
GBP,True,47.27,1,City of Ashes (The Mortal Instruments #2),city-of-ashes-the-mortal-instruments-2_675,https://books.toscrape.com/catalogue/city-of-ashes-the-mortal-instruments-2_675/index.html
GBP,True,43.28,1,City of Bones (The Mortal Instruments #1),city-of-bones-the-mortal-instruments-1_676,https://books.toscrape.com/catalogue/city-of-bones-the-mortal-instruments-1_676/index.html
GBP,True,11.23,4,City of Fallen Angels (The Mortal Instruments #4),city-of-fallen-angels-the-mortal-instruments-4_677,https://books.toscrape.com/catalogue/city-of-fallen-angels-the-mortal-instruments-4_677/index.html
GBP,True,56.02,4,City of Glass (The Mortal Instruments #3),city-of-glass-the-mortal-instruments-3_678,https://books.toscrape.com/catalogue/city-of-glass-the-mortal-instruments-3_678/index.html
GBP,True,59.95,2,Civilization and Its Discontents,civilization-and-its-discontents_140,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html
GBP,True,44.14,1,Clockwork Angel (The Infernal Devices #1),clockwork-angel-the-infernal-devices-1_679,https://books.toscrape.com/catalogue/clockwork-angel-the-infernal-devices-1_679/index.html
GBP,True,49.46,4,Close to You,close-to-you_798,https://books.toscrape.com/catalogue/close-to-you_798/index.html
GBP,True,22.13,4,Code Name Verity (Code Name Verity #1),code-name-verity-code-name-verity-1_680,https://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html
GBP,True,36.72,4,"Codename Baboushka, Volume 1: The Conclave of Death",codename-baboushka-volume-1-the-conclave-of-death_887,https://books.toscrape.com/catalogue/codename-baboushka-volume-1-the-conclave-of-death_887/index.html
GBP,True,25.01,3,Cometh the Hour (The Clifton Chronicles #6),cometh-the-hour-the-clifton-chronicles-6_681,https://books.toscrape.com/catalogue/cometh-the-hour-the-clifton-chronicles-6_681/index.html
GBP,True,48.94,2,Confessions of a Shopaholic (Shopaholic #1),confessions-of-a-shopaholic-shopaholic-1_318,https://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html
GBP,True,36.17,2,Cosmos,cosmos_141,https://books.toscrape.com/catalogue/cosmos_141/index.html
GBP,True,17.97,5,Counted With the Stars (Out from Egypt #1),counted-with-the-stars-out-from-egypt-1_463,https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html
GBP,True,10.62,1,Counting Thyme,counting-thyme_142,https://books.toscrape.com/catalogue/counting-thyme_142/index.html
GBP,True,20.50,3,Cravings: Recipes for What You Want to Eat,cravings-recipes-for-what-you-want-to-eat_589,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html
GBP,True,47.72,2,Crazy Love: Overwhelmed by a Relentless God,crazy-love-overwhelmed-by-a-relentless-god_682,https://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html
GBP,True,49.13,5,Crazy Rich Asians (Crazy Rich Asians #1),crazy-rich-asians-crazy-rich-asians-1_143,https://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html
GBP,True,20.75,1,Critique of Pure Reason,critique-of-pure-reason_366,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html
GBP,True,43.29,3,Crown of Midnight (Throne of Glass #2),crown-of-midnight-throne-of-glass-2_888,https://books.toscrape.com/catalogue/crown-of-midnight-throne-of-glass-2_888/index.html
GBP,True,36.58,1,Daily Fantasy Sports,daily-fantasy-sports_683,https://books.toscrape.com/catalogue/daily-fantasy-sports_683/index.html
GBP,True,51.99,4,Danganronpa Volume 1,danganronpa-volume-1_889,https://books.toscrape.com/catalogue/danganronpa-volume-1_889/index.html
GBP,True,16.34,3,Daredevils,daredevils_590,https://books.toscrape.com/catalogue/daredevils_590/index.html
GBP,True,19.43,3,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",daring-greatly-how-the-courage-to-be-vulnerable-transforms-the-way-we-live-love-parent-and-lead_799,https://books.toscrape.com/catalogue/daring-greatly-how-the-courage-to-be-vulnerable-transforms-the-way-we-live-love-parent-and-lead_799/index.html
GBP,True,12.87,1,Dark Lover (Black Dagger Brotherhood #1),dark-lover-black-dagger-brotherhood-1_319,https://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html
GBP,True,19.19,5,Dark Notes,dark-notes_800,https://books.toscrape.com/catalogue/dark-notes_800/index.html
GBP,True,23.90,5,Dark Places,dark-places_144,https://books.toscrape.com/catalogue/dark-places_144/index.html
GBP,True,56.02,1,Darkfever (Fever #1),darkfever-fever-1_145,https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html
GBP,True,32.35,3,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367,https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html
GBP,True,17.81,1,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146,https://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html
GBP,True,39.24,5,Dead Wake: The Last Crossing of the Lusitania,dead-wake-the-last-crossing-of-the-lusitania_147,https://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html
GBP,True,11.21,5,Dear Mr. Knightley,dear-mr-knightley_684,https://books.toscrape.com/catalogue/dear-mr-knightley_684/index.html
GBP,True,37.51,4,Death by Leisure: A Cautionary Tale,death-by-leisure-a-cautionary-tale_516,https://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html
GBP,True,52.41,1,"Death Note, Vol. 5: Whiteout (Death Note #5)",death-note-vol-5-whiteout-death-note-5_368,https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html
GBP,True,36.39,3,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",death-note-vol-6-give-and-take-death-note-6_425,https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html
GBP,True,40.32,4,Deception Point,deception-point_426,https://books.toscrape.com/catalogue/deception-point_426/index.html
GBP,True,47.09,5,Deep Under (Walker Security #1),deep-under-walker-security-1_15,https://books.toscrape.com/catalogue/deep-under-walker-security-1_15/index.html
GBP,True,42.16,3,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801,https://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html
GBP,True,20.89,4,Delivering the Truth (Quaker Midwife Mystery #1),delivering-the-truth-quaker-midwife-mystery-1_464,https://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html
GBP,True,37.51,5,Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685,https://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html
GBP,True,28.41,1,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517,https://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html
GBP,True,52.88,4,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99,https://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html
GBP,True,58.00,5,Digital Fortress,digital-fortress_369,https://books.toscrape.com/catalogue/digital-fortress_369/index.html
GBP,True,40.83,4,Dirty (Dive Bar #1),dirty-dive-bar-1_615,https://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html
GBP,True,15.28,5,Disrupted: My Misadventure in the Start-Up Bubble,disrupted-my-misadventure-in-the-start-up-bubble_148,https://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html
GBP,True,51.48,1,Do Androids Dream of Electric Sheep? (Blade Runner #1),do-androids-dream-of-electric-sheep-blade-runner-1_149,https://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html
GBP,True,40.12,2,Doctor Sleep (The Shining #2),doctor-sleep-the-shining-2_686,https://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html
GBP,True,35.61,3,Doing It Over (Most Likely To #1),doing-it-over-most-likely-to-1_802,https://books.toscrape.com/catalogue/doing-it-over-most-likely-to-1_802/index.html
GBP,True,37.72,5,Done Rubbed Out (Reightman & Bailey #1),done-rubbed-out-reightman-bailey-1_803,https://books.toscrape.com/catalogue/done-rubbed-out-reightman-bailey-1_803/index.html
GBP,True,37.97,2,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",dont-be-a-jerk-and-other-practical-advice-from-dogen-japans-greatest-zen-master_890,https://books.toscrape.com/catalogue/dont-be-a-jerk-and-other-practical-advice-from-dogen-japans-greatest-zen-master_890/index.html
GBP,True,33.23,1,Don't Forget Steven,dont-forget-steven_561,https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html
GBP,True,55.35,1,Don't Get Caught,dont-get-caught_687,https://books.toscrape.com/catalogue/dont-get-caught_687/index.html
GBP,True,35.63,5,Dracula the Un-Dead,dracula-the-un-dead_370,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html
GBP,True,52.62,3,Dracula,dracula_150,https://books.toscrape.com/catalogue/dracula_150/index.html
GBP,True,38.70,2,Drama,drama_371,https://books.toscrape.com/catalogue/drama_371/index.html
GBP,True,43.68,3,Dress Your Family in Corduroy and Denim,dress-your-family-in-corduroy-and-denim_562,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html
GBP,True,34.95,4,Drive: The Surprising Truth About What Motivates Us,drive-the-surprising-truth-about-what-motivates-us_804,https://books.toscrape.com/catalogue/drive-the-surprising-truth-about-what-motivates-us_804/index.html
GBP,True,54.86,1,Dune (Dune #1),dune-dune-1_151,https://books.toscrape.com/catalogue/dune-dune-1_151/index.html
GBP,True,54.07,2,"Eat Fat, Get Thin",eat-fat-get-thin_688,https://books.toscrape.com/catalogue/eat-fat-get-thin_688/index.html
GBP,True,51.32,3,"Eat, Pray, Love",eat-pray-love_16,https://books.toscrape.com/catalogue/eat-pray-love_16/index.html
GBP,True,51.75,5,"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",eaternity-more-than-150-deliciously-easy-vegan-recipes-for-a-long-healthy-satisfied-joyful-life_689,https://books.toscrape.com/catalogue/eaternity-more-than-150-deliciously-easy-vegan-recipes-for-a-long-healthy-satisfied-joyful-life_689/index.html
GBP,True,18.74,1,Eclipse (Twilight #3),eclipse-twilight-3_152,https://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html
GBP,True,14.39,4,Eight Hundred Grapes,eight-hundred-grapes_690,https://books.toscrape.com/catalogue/eight-hundred-grapes_690/index.html
GBP,True,57.62,5,El Deafo,el-deafo_691,https://books.toscrape.com/catalogue/el-deafo_691/index.html
GBP,True,56.51,5,Eleanor & Park,eleanor-park_616,https://books.toscrape.com/catalogue/eleanor-park_616/index.html
GBP,True,27.09,3,Eligible (The Austen Project #4),eligible-the-austen-project-4_692,https://books.toscrape.com/catalogue/eligible-the-austen-project-4_692/index.html
GBP,True,32.93,2,Emma,emma_17,https://books.toscrape.com/catalogue/emma_17/index.html
GBP,True,43.64,1,Ender's Game (The Ender Quintet #1),enders-game-the-ender-quintet-1_518,https://books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html
GBP,True,56.86,1,Equal Is Unfair: America's Misguided Fight Against Income Inequality,equal-is-unfair-americas-misguided-fight-against-income-inequality_617,https://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html
GBP,True,43.87,3,Eragon (The Inheritance Cycle #1),eragon-the-inheritance-cycle-1_153,https://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html
GBP,True,54.59,4,Eureka Trivia 6.0,eureka-trivia-60_805,https://books.toscrape.com/catalogue/eureka-trivia-60_805/index.html
GBP,True,12.16,5,Every Heart a Doorway (Every Heart A Doorway #1),every-heart-a-doorway-every-heart-a-doorway-1_465,https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html
GBP,True,46.47,3,Every Last Word,every-last-word_693,https://books.toscrape.com/catalogue/every-last-word_693/index.html
GBP,True,54.35,2,Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day_891,https://books.toscrape.com/catalogue/everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day_891/index.html
GBP,True,20.10,5,Everyday Italian: 125 Simple and Delicious Recipes,everyday-italian-125-simple-and-delicious-recipes_618,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html
GBP,True,42.27,1,Evicted: Poverty and Profit in the American City,evicted-poverty-and-profit-in-the-american-city_372,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html
GBP,True,51.34,4,"Exit, Pursued by a Bear",exit-pursued-by-a-bear_591,https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html
GBP,True,25.40,3,Extreme Prey (Lucas Davenport #26),extreme-prey-lucas-davenport-26_154,https://books.toscrape.com/catalogue/extreme-prey-lucas-davenport-26_154/index.html
GBP,True,41.62,4,"Fables, Vol. 1: Legends in Exile (Fables #1)",fables-vol-1-legends-in-exile-fables-1_806,https://books.toscrape.com/catalogue/fables-vol-1-legends-in-exile-fables-1_806/index.html
GBP,True,15.06,4,"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",far-away-places-on-the-brink-of-change-seven-continents-twenty-five-years_694,https://books.toscrape.com/catalogue/far-away-places-on-the-brink-of-change-seven-continents-twenty-five-years_694/index.html
GBP,True,34.93,2,Far From True (Promise Falls Trilogy #2),far-from-true-promise-falls-trilogy-2_320,https://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html
GBP,True,49.05,3,Feathers: Displays of Brilliant Plumage,feathers-displays-of-brilliant-plumage_695,https://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html
GBP,True,38.62,1,Fellside,fellside_155,https://books.toscrape.com/catalogue/fellside_155/index.html
GBP,True,21.96,1,Fifty Shades Darker (Fifty Shades #2),fifty-shades-darker-fifty-shades-2_892,https://books.toscrape.com/catalogue/fifty-shades-darker-fifty-shades-2_892/index.html
GBP,True,15.36,5,Fifty Shades Freed (Fifty Shades #3),fifty-shades-freed-fifty-shades-3_156,https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html
GBP,True,39.24,3,Fighting Fate (Fighting #6),fighting-fate-fighting-6_18,https://books.toscrape.com/catalogue/fighting-fate-fighting-6_18/index.html
GBP,True,22.37,1,Find Her (Detective D.D. Warren #8),find-her-detective-dd-warren-8_373,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html
GBP,True,53.53,5,Finders Keepers (Bill Hodges Trilogy #2),finders-keepers-bill-hodges-trilogy-2_807,https://books.toscrape.com/catalogue/finders-keepers-bill-hodges-trilogy-2_807/index.html
GBP,True,46.64,2,Finding God in the Ruins: How God Redeems Pain,finding-god-in-the-ruins-how-god-redeems-pain_466,https://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html
